i_e_op,V_cell_op
4.18E-05,1.510640896
4.19E-05,1.510650305
4.19E-05,1.510659714
4.20E-05,1.510669123
4.20E-05,1.510678532
4.21E-05,1.51068794
4.21E-05,1.510697349
4.22E-05,1.510706758
4.23E-05,1.510716167
4.23E-05,1.510725576
4.24E-05,1.510734985
4.24E-05,1.510744394
4.25E-05,1.510753803
4.25E-05,1.510763212
4.26E-05,1.510772621
4.27E-05,1.51078203
4.27E-05,1.510791439
4.28E-05,1.510800848
4.28E-05,1.510810257
4.29E-05,1.510819666
4.29E-05,1.510829075
4.30E-05,1.510838484
4.31E-05,1.510847893
4.31E-05,1.510857302
4.32E-05,1.510866711
4.32E-05,1.51087612
4.33E-05,1.510885529
4.33E-05,1.510894939
4.34E-05,1.510904348
4.35E-05,1.510913757
4.35E-05,1.510923166
4.36E-05,1.510932576
4.36E-05,1.510941985
4.37E-05,1.510951394
4.37E-05,1.510960803
4.38E-05,1.510970213
4.39E-05,1.510979622
4.39E-05,1.510989031
4.40E-05,1.510998441
4.40E-05,1.51100785
4.41E-05,1.51101726
4.42E-05,1.511026669
4.42E-05,1.511036078
4.43E-05,1.511045488
4.43E-05,1.511054897
4.44E-05,1.511064307
4.45E-05,1.511073716
4.45E-05,1.511083126
4.46E-05,1.511092535
4.46E-05,1.511101945
4.47E-05,1.511111354
4.48E-05,1.511120764
4.48E-05,1.511130174
4.49E-05,1.511139583
4.49E-05,1.511148993
4.50E-05,1.511158403
4.51E-05,1.511167812
4.51E-05,1.511177222
4.52E-05,1.511186632
4.52E-05,1.511196041
4.53E-05,1.511205451
4.54E-05,1.511214861
4.54E-05,1.511224271
4.55E-05,1.51123368
4.55E-05,1.51124309
4.56E-05,1.5112525
4.57E-05,1.51126191
4.57E-05,1.51127132
4.58E-05,1.51128073
4.58E-05,1.511290139
4.59E-05,1.511299549
4.60E-05,1.511308959
4.60E-05,1.511318369
4.61E-05,1.511327779
4.61E-05,1.511337189
4.62E-05,1.511346599
4.63E-05,1.511356009
4.63E-05,1.511365419
4.64E-05,1.511374829
4.65E-05,1.511384239
4.65E-05,1.511393649
4.66E-05,1.51140306
4.66E-05,1.51141247
4.67E-05,1.51142188
4.68E-05,1.51143129
4.68E-05,1.5114407
4.69E-05,1.51145011
4.70E-05,1.51145952
4.70E-05,1.511468931
4.71E-05,1.511478341
4.71E-05,1.511487751
4.72E-05,1.511497161
4.73E-05,1.511506572
4.73E-05,1.511515982
4.74E-05,1.511525392
4.75E-05,1.511534803
4.75E-05,1.511544213
4.76E-05,1.511553624
4.77E-05,1.511563034
4.77E-05,1.511572444
4.78E-05,1.511581855
4.78E-05,1.511591265
4.79E-05,1.511600676
4.80E-05,1.511610086
4.80E-05,1.511619497
4.81E-05,1.511628907
4.82E-05,1.511638318
4.82E-05,1.511647728
4.83E-05,1.511657139
4.84E-05,1.51166655
4.84E-05,1.51167596
4.85E-05,1.511685371
4.86E-05,1.511694781
4.86E-05,1.511704192
4.87E-05,1.511713603
4.87E-05,1.511723014
4.88E-05,1.511732424
4.89E-05,1.511741835
4.89E-05,1.511751246
4.90E-05,1.511760657
4.91E-05,1.511770067
4.91E-05,1.511779478
4.92E-05,1.511788889
4.93E-05,1.5117983
4.93E-05,1.511807711
4.94E-05,1.511817122
4.95E-05,1.511826533
4.95E-05,1.511835944
4.96E-05,1.511845354
4.97E-05,1.511854765
4.97E-05,1.511864176
4.98E-05,1.511873587
4.99E-05,1.511882998
4.99E-05,1.51189241
5.00E-05,1.511901821
5.01E-05,1.511911232
5.01E-05,1.511920643
5.02E-05,1.511930054
5.03E-05,1.511939465
5.03E-05,1.511948876
5.04E-05,1.511958287
5.05E-05,1.511967699
5.05E-05,1.51197711
5.06E-05,1.511986521
5.07E-05,1.511995932
5.07E-05,1.512005344
5.08E-05,1.512014755
5.09E-05,1.512024166
5.09E-05,1.512033578
5.10E-05,1.512042989
5.11E-05,1.5120524
5.11E-05,1.512061812
5.12E-05,1.512071223
5.13E-05,1.512080634
5.14E-05,1.512090046
5.14E-05,1.512099457
5.15E-05,1.512108869
5.16E-05,1.51211828
5.16E-05,1.512127692
5.17E-05,1.512137103
5.18E-05,1.512146515
5.18E-05,1.512155927
5.19E-05,1.512165338
5.20E-05,1.51217475
5.20E-05,1.512184161
5.21E-05,1.512193573
5.22E-05,1.512202985
5.23E-05,1.512212397
5.23E-05,1.512221808
5.24E-05,1.51223122
5.25E-05,1.512240632
5.25E-05,1.512250044
5.26E-05,1.512259455
5.27E-05,1.512268867
5.27E-05,1.512278279
5.28E-05,1.512287691
5.29E-05,1.512297103
5.30E-05,1.512306515
5.30E-05,1.512315927
5.31E-05,1.512325338
5.32E-05,1.51233475
5.32E-05,1.512344162
5.33E-05,1.512353574
5.34E-05,1.512362986
5.35E-05,1.512372398
5.35E-05,1.512381811
5.36E-05,1.512391223
5.37E-05,1.512400635
5.37E-05,1.512410047
5.38E-05,1.512419459
5.39E-05,1.512428871
5.40E-05,1.512438283
5.40E-05,1.512447696
5.41E-05,1.512457108
5.42E-05,1.51246652
5.42E-05,1.512475932
5.43E-05,1.512485345
5.44E-05,1.512494757
5.45E-05,1.512504169
5.45E-05,1.512513582
5.46E-05,1.512522994
5.47E-05,1.512532406
5.48E-05,1.512541819
5.48E-05,1.512551231
5.49E-05,1.512560644
5.50E-05,1.512570056
5.50E-05,1.512579469
5.51E-05,1.512588881
5.52E-05,1.512598294
5.53E-05,1.512607706
5.53E-05,1.512617119
5.54E-05,1.512626531
5.55E-05,1.512635944
5.56E-05,1.512645357
5.56E-05,1.512654769
5.57E-05,1.512664182
5.58E-05,1.512673595
5.59E-05,1.512683007
5.59E-05,1.51269242
5.60E-05,1.512701833
5.61E-05,1.512711246
5.62E-05,1.512720658
5.62E-05,1.512730071
5.63E-05,1.512739484
5.64E-05,1.512748897
5.65E-05,1.51275831
5.65E-05,1.512767723
5.66E-05,1.512777136
5.67E-05,1.512786549
5.68E-05,1.512795962
5.68E-05,1.512805375
5.69E-05,1.512814788
5.70E-05,1.512824201
5.71E-05,1.512833614
5.71E-05,1.512843027
5.72E-05,1.51285244
5.73E-05,1.512861853
5.74E-05,1.512871266
5.75E-05,1.512880679
5.75E-05,1.512890093
5.76E-05,1.512899506
5.77E-05,1.512908919
5.78E-05,1.512918332
5.78E-05,1.512927746
5.79E-05,1.512937159
5.80E-05,1.512946572
5.81E-05,1.512955986
5.81E-05,1.512965399
5.82E-05,1.512974812
5.83E-05,1.512984226
5.84E-05,1.512993639
5.85E-05,1.513003053
5.85E-05,1.513012466
5.86E-05,1.51302188
5.87E-05,1.513031293
5.88E-05,1.513040707
5.88E-05,1.51305012
5.89E-05,1.513059534
5.90E-05,1.513068947
5.91E-05,1.513078361
5.92E-05,1.513087775
5.92E-05,1.513097188
5.93E-05,1.513106602
5.94E-05,1.513116016
5.95E-05,1.51312543
5.96E-05,1.513134843
5.96E-05,1.513144257
5.97E-05,1.513153671
5.98E-05,1.513163085
5.99E-05,1.513172499
6.00E-05,1.513181912
6.00E-05,1.513191326
6.01E-05,1.51320074
6.02E-05,1.513210154
6.03E-05,1.513219568
6.04E-05,1.513228982
6.04E-05,1.513238396
6.05E-05,1.51324781
6.06E-05,1.513257224
6.07E-05,1.513266638
6.08E-05,1.513276053
6.08E-05,1.513285467
6.09E-05,1.513294881
6.10E-05,1.513304295
6.11E-05,1.513313709
6.12E-05,1.513323123
6.13E-05,1.513332538
6.13E-05,1.513341952
6.14E-05,1.513351366
6.15E-05,1.513360781
6.16E-05,1.513370195
6.17E-05,1.513379609
6.17E-05,1.513389024
6.18E-05,1.513398438
6.19E-05,1.513407852
6.20E-05,1.513417267
6.21E-05,1.513426681
6.22E-05,1.513436096
6.22E-05,1.51344551
6.23E-05,1.513454925
6.24E-05,1.51346434
6.25E-05,1.513473754
6.26E-05,1.513483169
6.27E-05,1.513492583
6.27E-05,1.513501998
6.28E-05,1.513511413
6.29E-05,1.513520827
6.30E-05,1.513530242
6.31E-05,1.513539657
6.32E-05,1.513549072
6.32E-05,1.513558487
6.33E-05,1.513567901
6.34E-05,1.513577316
6.35E-05,1.513586731
6.36E-05,1.513596146
6.37E-05,1.513605561
6.38E-05,1.513614976
6.38E-05,1.513624391
6.39E-05,1.513633806
6.40E-05,1.513643221
6.41E-05,1.513652636
6.42E-05,1.513662051
6.43E-05,1.513671466
6.44E-05,1.513680881
6.44E-05,1.513690296
6.45E-05,1.513699712
6.46E-05,1.513709127
6.47E-05,1.513718542
6.48E-05,1.513727957
6.49E-05,1.513737372
6.50E-05,1.513746788
6.50E-05,1.513756203
6.51E-05,1.513765618
6.52E-05,1.513775034
6.53E-05,1.513784449
6.54E-05,1.513793865
6.55E-05,1.51380328
6.56E-05,1.513812696
6.57E-05,1.513822111
6.57E-05,1.513831527
6.58E-05,1.513840942
6.59E-05,1.513850358
6.60E-05,1.513859773
6.61E-05,1.513869189
6.62E-05,1.513878604
6.63E-05,1.51388802
6.64E-05,1.513897436
6.65E-05,1.513906852
6.65E-05,1.513916267
6.66E-05,1.513925683
6.67E-05,1.513935099
6.68E-05,1.513944515
6.69E-05,1.51395393
6.70E-05,1.513963346
6.71E-05,1.513972762
6.72E-05,1.513982178
6.73E-05,1.513991594
6.73E-05,1.51400101
6.74E-05,1.514010426
6.75E-05,1.514019842
6.76E-05,1.514029258
6.77E-05,1.514038674
6.78E-05,1.51404809
6.79E-05,1.514057506
6.80E-05,1.514066923
6.81E-05,1.514076339
6.82E-05,1.514085755
6.83E-05,1.514095171
6.83E-05,1.514104587
6.84E-05,1.514114004
6.85E-05,1.51412342
6.86E-05,1.514132836
6.87E-05,1.514142253
6.88E-05,1.514151669
6.89E-05,1.514161085
6.90E-05,1.514170502
6.91E-05,1.514179918
6.92E-05,1.514189335
6.93E-05,1.514198751
6.94E-05,1.514208168
6.94E-05,1.514217584
6.95E-05,1.514227001
6.96E-05,1.514236418
6.97E-05,1.514245834
6.98E-05,1.514255251
6.99E-05,1.514264668
7.00E-05,1.514274084
7.01E-05,1.514283501
7.02E-05,1.514292918
7.03E-05,1.514302335
7.04E-05,1.514311751
7.05E-05,1.514321168
7.06E-05,1.514330585
7.07E-05,1.514340002
7.08E-05,1.514349419
7.09E-05,1.514358836
7.09E-05,1.514368253
7.10E-05,1.51437767
7.11E-05,1.514387087
7.12E-05,1.514396504
7.13E-05,1.514405921
7.14E-05,1.514415338
7.15E-05,1.514424755
7.16E-05,1.514434173
7.17E-05,1.51444359
7.18E-05,1.514453007
7.19E-05,1.514462424
7.20E-05,1.514471842
7.21E-05,1.514481259
7.22E-05,1.514490676
7.23E-05,1.514500094
7.24E-05,1.514509511
7.25E-05,1.514518928
7.26E-05,1.514528346
7.27E-05,1.514537763
7.28E-05,1.514547181
7.29E-05,1.514556598
7.30E-05,1.514566016
7.31E-05,1.514575433
7.32E-05,1.514584851
7.33E-05,1.514594269
7.34E-05,1.514603686
7.35E-05,1.514613104
7.36E-05,1.514622522
7.37E-05,1.51463194
7.38E-05,1.514641357
7.38E-05,1.514650775
7.39E-05,1.514660193
7.40E-05,1.514669611
7.41E-05,1.514679029
7.42E-05,1.514688447
7.43E-05,1.514697865
7.44E-05,1.514707283
7.45E-05,1.514716701
7.46E-05,1.514726119
7.47E-05,1.514735537
7.48E-05,1.514744955
7.49E-05,1.514754373
7.50E-05,1.514763791
7.51E-05,1.514773209
7.52E-05,1.514782627
7.53E-05,1.514792046
7.54E-05,1.514801464
7.55E-05,1.514810882
7.56E-05,1.5148203
7.57E-05,1.514829719
7.58E-05,1.514839137
7.60E-05,1.514848555
7.61E-05,1.514857974
7.62E-05,1.514867392
7.63E-05,1.514876811
7.64E-05,1.514886229
7.65E-05,1.514895648
7.66E-05,1.514905066
7.67E-05,1.514914485
7.68E-05,1.514923904
7.69E-05,1.514933322
7.70E-05,1.514942741
7.71E-05,1.51495216
7.72E-05,1.514961578
7.73E-05,1.514970997
7.74E-05,1.514980416
7.75E-05,1.514989835
7.76E-05,1.514999254
7.77E-05,1.515008673
7.78E-05,1.515018092
7.79E-05,1.515027511
7.80E-05,1.515036929
7.81E-05,1.515046349
7.82E-05,1.515055768
7.83E-05,1.515065187
7.84E-05,1.515074606
7.85E-05,1.515084025
7.86E-05,1.515093444
7.87E-05,1.515102863
7.88E-05,1.515112282
7.89E-05,1.515121702
7.91E-05,1.515131121
7.92E-05,1.51514054
7.93E-05,1.51514996
7.94E-05,1.515159379
7.95E-05,1.515168798
7.96E-05,1.515178218
7.97E-05,1.515187637
7.98E-05,1.515197057
7.99E-05,1.515206476
8.00E-05,1.515215896
8.01E-05,1.515225315
8.02E-05,1.515234735
8.03E-05,1.515244155
8.04E-05,1.515253574
8.05E-05,1.515262994
8.07E-05,1.515272414
8.08E-05,1.515281833
8.09E-05,1.515291253
8.10E-05,1.515300673
8.11E-05,1.515310093
8.12E-05,1.515319513
8.13E-05,1.515328933
8.14E-05,1.515338353
8.15E-05,1.515347773
8.16E-05,1.515357193
8.17E-05,1.515366613
8.18E-05,1.515376033
8.20E-05,1.515385453
8.21E-05,1.515394873
8.22E-05,1.515404293
8.23E-05,1.515413713
8.24E-05,1.515423133
8.25E-05,1.515432554
8.26E-05,1.515441974
8.27E-05,1.515451394
8.28E-05,1.515460815
8.29E-05,1.515470235
8.31E-05,1.515479655
8.32E-05,1.515489076
8.33E-05,1.515498496
8.34E-05,1.515507917
8.35E-05,1.515517337
8.36E-05,1.515526758
8.37E-05,1.515536178
8.38E-05,1.515545599
8.40E-05,1.51555502
8.41E-05,1.51556444
8.42E-05,1.515573861
8.43E-05,1.515583282
8.44E-05,1.515592703
8.45E-05,1.515602124
8.46E-05,1.515611544
8.47E-05,1.515620965
8.49E-05,1.515630386
8.50E-05,1.515639807
8.51E-05,1.515649228
8.52E-05,1.515658649
8.53E-05,1.51566807
8.54E-05,1.515677491
8.55E-05,1.515686912
8.57E-05,1.515696333
8.58E-05,1.515705755
8.59E-05,1.515715176
8.60E-05,1.515724597
8.61E-05,1.515734018
8.62E-05,1.51574344
8.63E-05,1.515752861
8.65E-05,1.515762282
8.66E-05,1.515771704
8.67E-05,1.515781125
8.68E-05,1.515790547
8.69E-05,1.515799968
8.70E-05,1.51580939
8.72E-05,1.515818811
8.73E-05,1.515828233
8.74E-05,1.515837654
8.75E-05,1.515847076
8.76E-05,1.515856498
8.77E-05,1.51586592
8.79E-05,1.515875341
8.80E-05,1.515884763
8.81E-05,1.515894185
8.82E-05,1.515903607
8.83E-05,1.515913029
8.84E-05,1.515922451
8.86E-05,1.515931873
8.87E-05,1.515941295
8.88E-05,1.515950717
8.89E-05,1.515960139
8.90E-05,1.515969561
8.92E-05,1.515978983
8.93E-05,1.515988405
8.94E-05,1.515997827
8.95E-05,1.516007249
8.96E-05,1.516016672
8.98E-05,1.516026094
8.99E-05,1.516035516
9.00E-05,1.516044939
9.01E-05,1.516054361
9.02E-05,1.516063783
9.04E-05,1.516073206
9.05E-05,1.516082628
9.06E-05,1.516092051
9.07E-05,1.516101474
9.08E-05,1.516110896
9.10E-05,1.516120319
9.11E-05,1.516129741
9.12E-05,1.516139164
9.13E-05,1.516148587
9.14E-05,1.51615801
9.16E-05,1.516167433
9.17E-05,1.516176855
9.18E-05,1.516186278
9.19E-05,1.516195701
9.21E-05,1.516205124
9.22E-05,1.516214547
9.23E-05,1.51622397
9.24E-05,1.516233393
9.26E-05,1.516242816
9.27E-05,1.516252239
9.28E-05,1.516261663
9.29E-05,1.516271086
9.30E-05,1.516280509
9.32E-05,1.516289932
9.33E-05,1.516299355
9.34E-05,1.516308779
9.35E-05,1.516318202
9.37E-05,1.516327626
9.38E-05,1.516337049
9.39E-05,1.516346472
9.40E-05,1.516355896
9.42E-05,1.51636532
9.43E-05,1.516374743
9.44E-05,1.516384167
9.45E-05,1.51639359
9.47E-05,1.516403014
9.48E-05,1.516412438
9.49E-05,1.516421862
9.51E-05,1.516431285
9.52E-05,1.516440709
9.53E-05,1.516450133
9.54E-05,1.516459557
9.56E-05,1.516468981
9.57E-05,1.516478405
9.58E-05,1.516487829
9.59E-05,1.516497253
9.61E-05,1.516506677
9.62E-05,1.516516101
9.63E-05,1.516525525
9.65E-05,1.516534949
9.66E-05,1.516544374
9.67E-05,1.516553798
9.68E-05,1.516563222
9.70E-05,1.516572647
9.71E-05,1.516582071
9.72E-05,1.516591495
9.74E-05,1.51660092
9.75E-05,1.516610344
9.76E-05,1.516619769
9.78E-05,1.516629193
9.79E-05,1.516638618
9.80E-05,1.516648043
9.82E-05,1.516657467
9.83E-05,1.516666892
9.84E-05,1.516676317
9.85E-05,1.516685742
9.87E-05,1.516695166
9.88E-05,1.516704591
9.89E-05,1.516714016
9.91E-05,1.516723441
9.92E-05,1.516732866
9.93E-05,1.516742291
9.95E-05,1.516751716
9.96E-05,1.516761141
9.97E-05,1.516770566
9.99E-05,1.516779991
0.000100005,1.516789417
0.000100138,1.516798842
0.000100272,1.516808267
0.000100406,1.516817692
0.00010054,1.516827118
0.000100675,1.516836543
0.000100809,1.516845969
0.000100944,1.516855394
0.000101079,1.51686482
0.000101214,1.516874245
0.000101349,1.516883671
0.000101485,1.516893096
0.00010162,1.516902522
0.000101756,1.516911948
0.000101892,1.516921373
0.000102028,1.516930799
0.000102165,1.516940225
0.000102301,1.516949651
0.000102438,1.516959077
0.000102575,1.516968503
0.000102712,1.516977928
0.000102849,1.516987354
0.000102987,1.51699678
0.000103124,1.517006207
0.000103262,1.517015633
0.0001034,1.517025059
0.000103538,1.517034485
0.000103677,1.517043911
0.000103815,1.517053338
0.000103954,1.517062764
0.000104093,1.51707219
0.000104232,1.517081617
0.000104371,1.517091043
0.000104511,1.517100469
0.000104651,1.517109896
0.000104791,1.517119323
0.000104931,1.517128749
0.000105071,1.517138176
0.000105211,1.517147602
0.000105352,1.517157029
0.000105493,1.517166456
0.000105634,1.517175883
0.000105775,1.517185309
0.000105916,1.517194736
0.000106058,1.517204163
0.0001062,1.51721359
0.000106341,1.517223017
0.000106484,1.517232444
0.000106626,1.517241871
0.000106768,1.517251298
0.000106911,1.517260725
0.000107054,1.517270153
0.000107197,1.51727958
0.00010734,1.517289007
0.000107484,1.517298434
0.000107627,1.517307862
0.000107771,1.517317289
0.000107915,1.517326717
0.00010806,1.517336144
0.000108204,1.517345572
0.000108349,1.517354999
0.000108493,1.517364427
0.000108638,1.517373854
0.000108784,1.517383282
0.000108929,1.51739271
0.000109075,1.517402138
0.00010922,1.517411565
0.000109366,1.517420993
0.000109513,1.517430421
0.000109659,1.517439849
0.000109805,1.517449277
0.000109952,1.517458705
0.000110099,1.517468133
0.000110246,1.517477561
0.000110394,1.517486989
0.000110541,1.517496417
0.000110689,1.517505846
0.000110837,1.517515274
0.000110985,1.517524702
0.000111133,1.51753413
0.000111282,1.517543559
0.000111431,1.517552987
0.00011158,1.517562416
0.000111729,1.517571844
0.000111878,1.517581273
0.000112028,1.517590701
0.000112177,1.51760013
0.000112327,1.517609559
0.000112477,1.517618987
0.000112628,1.517628416
0.000112778,1.517637845
0.000112929,1.517647274
0.00011308,1.517656703
0.000113231,1.517666132
0.000113382,1.517675561
0.000113534,1.51768499
0.000113686,1.517694419
0.000113838,1.517703848
0.00011399,1.517713277
0.000114142,1.517722706
0.000114295,1.517732135
0.000114447,1.517741565
0.0001146,1.517750994
0.000114754,1.517760423
0.000114907,1.517769853
0.00011506,1.517779282
0.000115214,1.517788712
0.000115368,1.517798141
0.000115522,1.517807571
0.000115677,1.517817
0.000115831,1.51782643
0.000115986,1.51783586
0.000116141,1.517845289
0.000116296,1.517854719
0.000116452,1.517864149
0.000116608,1.517873579
0.000116763,1.517883009
0.000116919,1.517892439
0.000117076,1.517901869
0.000117232,1.517911299
0.000117389,1.517920729
0.000117546,1.517930159
0.000117703,1.517939589
0.00011786,1.51794902
0.000118018,1.51795845
0.000118175,1.51796788
0.000118333,1.517977311
0.000118492,1.517986741
0.00011865,1.517996171
0.000118808,1.518005602
0.000118967,1.518015033
0.000119126,1.518024463
0.000119286,1.518033894
0.000119445,1.518043324
0.000119605,1.518052755
0.000119764,1.518062186
0.000119924,1.518071617
0.000120085,1.518081048
0.000120245,1.518090479
0.000120406,1.51809991
0.000120567,1.518109341
0.000120728,1.518118772
0.000120889,1.518128203
0.000121051,1.518137634
0.000121213,1.518147065
0.000121375,1.518156496
0.000121537,1.518165927
0.000121699,1.518175359
0.000121862,1.51818479
0.000122025,1.518194222
0.000122188,1.518203653
0.000122351,1.518213085
0.000122515,1.518222516
0.000122679,1.518231948
0.000122843,1.518241379
0.000123007,1.518250811
0.000123171,1.518260243
0.000123336,1.518269675
0.000123501,1.518279106
0.000123666,1.518288538
0.000123831,1.51829797
0.000123996,1.518307402
0.000124162,1.518316834
0.000124328,1.518326266
0.000124494,1.518335698
0.000124661,1.518345131
0.000124827,1.518354563
0.000124994,1.518363995
0.000125161,1.518373427
0.000125328,1.51838286
0.000125496,1.518392292
0.000125664,1.518401724
0.000125832,1.518411157
0.000126,1.518420589
0.000126168,1.518430022
0.000126337,1.518439455
0.000126506,1.518448887
0.000126675,1.51845832
0.000126844,1.518467753
0.000127014,1.518477186
0.000127183,1.518486619
0.000127353,1.518496052
0.000127524,1.518505484
0.000127694,1.518514917
0.000127865,1.518524351
0.000128036,1.518533784
0.000128207,1.518543217
0.000128378,1.51855265
0.00012855,1.518562083
0.000128721,1.518571517
0.000128894,1.51858095
0.000129066,1.518590383
0.000129238,1.518599817
0.000129411,1.51860925
0.000129584,1.518618684
0.000129757,1.518628117
0.000129931,1.518637551
0.000130104,1.518646985
0.000130278,1.518656419
0.000130452,1.518665852
0.000130627,1.518675286
0.000130801,1.51868472
0.000130976,1.518694154
0.000131151,1.518703588
0.000131326,1.518713022
0.000131502,1.518722456
0.000131678,1.51873189
0.000131854,1.518741324
0.00013203,1.518750759
0.000132206,1.518760193
0.000132383,1.518769627
0.00013256,1.518779062
0.000132737,1.518788496
0.000132914,1.518797931
0.000133092,1.518807365
0.00013327,1.5188168
0.000133448,1.518826234
0.000133626,1.518835669
0.000133805,1.518845104
0.000133984,1.518854539
0.000134163,1.518863974
0.000134342,1.518873408
0.000134522,1.518882843
0.000134702,1.518892278
0.000134882,1.518901713
0.000135062,1.518911149
0.000135242,1.518920584
0.000135423,1.518930019
0.000135604,1.518939454
0.000135785,1.518948889
0.000135967,1.518958325
0.000136149,1.51896776
0.000136331,1.518977196
0.000136513,1.518986631
0.000136695,1.518996067
0.000136878,1.519005502
0.000137061,1.519014938
0.000137244,1.519024374
0.000137428,1.519033809
0.000137611,1.519043245
0.000137795,1.519052681
0.000137979,1.519062117
0.000138164,1.519071553
0.000138348,1.519080989
0.000138533,1.519090425
0.000138718,1.519099861
0.000138904,1.519109297
0.000139089,1.519118734
0.000139275,1.51912817
0.000139462,1.519137606
0.000139648,1.519147043
0.000139835,1.519156479
0.000140021,1.519165916
0.000140209,1.519175352
0.000140396,1.519184789
0.000140584,1.519194225
0.000140772,1.519203662
0.00014096,1.519213099
0.000141148,1.519222536
0.000141337,1.519231973
0.000141526,1.51924141
0.000141715,1.519250847
0.000141904,1.519260284
0.000142094,1.519269721
0.000142284,1.519279158
0.000142474,1.519288595
0.000142664,1.519298032
0.000142855,1.51930747
0.000143046,1.519316907
0.000143237,1.519326344
0.000143429,1.519335782
0.00014362,1.519345219
0.000143812,1.519354657
0.000144004,1.519364094
0.000144197,1.519373532
0.00014439,1.51938297
0.000144583,1.519392408
0.000144776,1.519401845
0.000144969,1.519411283
0.000145163,1.519420721
0.000145357,1.519430159
0.000145551,1.519439597
0.000145746,1.519449036
0.000145941,1.519458474
0.000146136,1.519467912
0.000146331,1.51947735
0.000146527,1.519486789
0.000146722,1.519496227
0.000146919,1.519505665
0.000147115,1.519515104
0.000147312,1.519524542
0.000147508,1.519533981
0.000147706,1.51954342
